epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.2997,1.5609,2.15506,1.12883,0.84625,0.76695,0.87189,0.56371,1.16999,1.49397,0.98368,0.0675238,0.000328042,0.000328042
2,22.7024,1.32554,1.01158,1.02359,0.93503,0.88216,0.95172,0.65696,1.09198,0.78021,0.95714,0.0344976,0.000635185,0.000635185
3,33.0884,1.24141,0.82604,0.98254,0.95214,0.91736,0.96622,0.69175,1.03532,0.69974,0.93394,0.00144503,0.000915928,0.000915928
4,43.9285,1.16118,0.75206,0.96034,0.96363,0.92808,0.97169,0.71478,0.97977,0.66574,0.91718,0.0008812,0.0008812,0.0008812
5,54.0956,1.143,0.72722,0.95226,0.96803,0.93541,0.97442,0.72463,0.95905,0.63111,0.90827,0.0008416,0.0008416,0.0008416
6,64.3755,1.11011,0.69793,0.94029,0.96687,0.93636,0.97532,0.733,0.92478,0.60106,0.8974,0.000802,0.000802,0.000802
7,74.6534,1.08896,0.67687,0.93131,0.97743,0.94207,0.97759,0.74112,0.91045,0.60062,0.89336,0.0007624,0.0007624,0.0007624
8,84.99,1.08216,0.66808,0.92963,0.97491,0.94005,0.97739,0.73498,0.91788,0.58359,0.89085,0.0007228,0.0007228,0.0007228
9,94.9787,1.05836,0.65753,0.92565,0.978,0.94524,0.97949,0.74494,0.89907,0.57201,0.88704,0.0006832,0.0006832,0.0006832
10,105.045,1.05841,0.64858,0.92232,0.98072,0.94431,0.97912,0.74272,0.89729,0.57253,0.88488,0.0006436,0.0006436,0.0006436
11,115.168,1.06173,0.64617,0.92035,0.98284,0.94675,0.97998,0.74979,0.87699,0.55765,0.88156,0.000604,0.000604,0.000604
12,125.555,1.05444,0.64079,0.91802,0.98207,0.94753,0.97985,0.74906,0.88255,0.55177,0.88036,0.0005644,0.0005644,0.0005644
13,135.596,1.03339,0.62823,0.91558,0.9834,0.95095,0.98116,0.75235,0.87032,0.54922,0.8781,0.0005248,0.0005248,0.0005248
14,145.651,1.02988,0.62727,0.91372,0.98314,0.94992,0.98148,0.75058,0.87303,0.54561,0.87833,0.0004852,0.0004852,0.0004852
15,155.959,1.03339,0.62384,0.91013,0.98234,0.95095,0.98158,0.7503,0.87628,0.54341,0.87735,0.0004456,0.0004456,0.0004456
16,168.432,0.9573,0.65169,0.90794,0.98164,0.95643,0.98267,0.75069,0.87493,0.58238,0.87396,0.000406,0.000406,0.000406
17,178.068,0.95007,0.61497,0.90539,0.98217,0.95333,0.98325,0.75654,0.85935,0.55088,0.87036,0.0003664,0.0003664,0.0003664
18,187.396,0.95729,0.61786,0.9006,0.98321,0.95254,0.98374,0.75782,0.86064,0.54606,0.87017,0.0003268,0.0003268,0.0003268
19,196.748,0.94567,0.6055,0.90003,0.9848,0.95263,0.98342,0.75978,0.85567,0.53877,0.86969,0.0002872,0.0002872,0.0002872
20,206.317,0.947,0.61128,0.90587,0.98439,0.95271,0.98408,0.76011,0.8547,0.53925,0.86932,0.0002476,0.0002476,0.0002476
21,215.928,0.95048,0.6027,0.89959,0.98441,0.9546,0.98489,0.7598,0.85446,0.53539,0.86879,0.000208,0.000208,0.000208
22,225.176,0.928,0.58986,0.89751,0.98427,0.95389,0.98506,0.76034,0.85459,0.53296,0.86848,0.0001684,0.0001684,0.0001684
23,234.608,0.92307,0.58879,0.89795,0.98424,0.95439,0.98502,0.76052,0.85413,0.53089,0.86865,0.0001288,0.0001288,0.0001288
24,244.093,0.93016,0.5894,0.90044,0.98364,0.9545,0.98513,0.76215,0.84906,0.52929,0.86765,8.92e-05,8.92e-05,8.92e-05
25,253.418,0.92932,0.58394,0.89394,0.984,0.95498,0.98536,0.76284,0.84605,0.5276,0.86716,4.96e-05,4.96e-05,4.96e-05
