epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.8031,1.62289,2.10048,1.15665,0.60878,0.51881,0.63698,0.38172,1.3445,1.63485,1.05839,0.0675238,0.000328042,0.000328042
2,21.9847,1.50417,1.17728,1.0979,0.80528,0.80933,0.86955,0.53611,1.26835,0.98213,1.02881,0.0344976,0.000635185,0.000635185
3,31.9549,1.43985,1.00619,1.05748,0.86621,0.84999,0.91527,0.5922,1.20955,0.87476,1.00607,0.00144503,0.000915928,0.000915928
4,42.367,1.3577,0.93072,1.03326,0.88517,0.86351,0.92869,0.60226,1.19476,0.8453,0.99661,0.0008812,0.0008812,0.0008812
5,52.335,1.33848,0.90346,1.02439,0.90882,0.88739,0.94591,0.6382,1.13246,0.79849,0.9762,0.0008416,0.0008416,0.0008416
6,62.432,1.30676,0.87627,1.01241,0.90943,0.89056,0.94658,0.64317,1.11355,0.78941,0.96864,0.000802,0.000802,0.000802
7,72.173,1.28452,0.85098,1.00054,0.92381,0.89845,0.95348,0.65353,1.1043,0.76726,0.96537,0.0007624,0.0007624,0.0007624
8,82.0528,1.27285,0.83744,0.99817,0.92245,0.8982,0.95313,0.65662,1.09442,0.75775,0.96009,0.0007228,0.0007228,0.0007228
9,91.8503,1.25247,0.82563,0.9949,0.93245,0.90195,0.9568,0.66604,1.08005,0.74289,0.95329,0.0006832,0.0006832,0.0006832
10,101.759,1.252,0.81555,0.9912,0.93581,0.9062,0.95872,0.67024,1.06717,0.73266,0.95011,0.0006436,0.0006436,0.0006436
11,111.485,1.25091,0.80811,0.98848,0.93994,0.90887,0.96037,0.67098,1.06321,0.72816,0.94967,0.000604,0.000604,0.000604
12,121.353,1.24799,0.8038,0.98643,0.94247,0.90996,0.96091,0.6746,1.0599,0.71692,0.94591,0.0005644,0.0005644,0.0005644
13,131.17,1.22398,0.79295,0.98382,0.94307,0.91131,0.96209,0.67597,1.0549,0.71456,0.94429,0.0005248,0.0005248,0.0005248
14,141.02,1.21858,0.78785,0.98172,0.94502,0.91241,0.96232,0.67645,1.05119,0.71004,0.94392,0.0004852,0.0004852,0.0004852
15,150.691,1.22308,0.7828,0.97777,0.94487,0.90972,0.9619,0.6773,1.05233,0.71136,0.94234,0.0004456,0.0004456,0.0004456
16,162.975,1.12744,0.80121,0.97678,0.95124,0.91103,0.96283,0.67878,1.05023,0.71297,0.93908,0.000406,0.000406,0.000406
17,172.565,1.12093,0.76956,0.97476,0.95025,0.91105,0.9636,0.68056,1.04263,0.70954,0.93558,0.0003664,0.0003664,0.0003664
18,182.157,1.12783,0.77024,0.96675,0.95278,0.91181,0.96423,0.68364,1.03965,0.70081,0.93395,0.0003268,0.0003268,0.0003268
19,191.398,1.12009,0.76018,0.96808,0.95104,0.91257,0.96434,0.68153,1.04458,0.69711,0.93598,0.0002872,0.0002872,0.0002872
20,200.794,1.12039,0.76572,0.97545,0.95185,0.91424,0.96513,0.68497,1.03467,0.69525,0.93242,0.0002476,0.0002476,0.0002476
21,210.426,1.12556,0.75538,0.96698,0.9503,0.91475,0.96485,0.68503,1.03792,0.69365,0.93275,0.000208,0.000208,0.000208
22,219.627,1.10233,0.74517,0.96576,0.9508,0.9145,0.96485,0.68884,1.02788,0.689,0.93028,0.0001684,0.0001684,0.0001684
23,229.056,1.09889,0.74492,0.96616,0.95302,0.91399,0.96503,0.6866,1.03055,0.68768,0.93132,0.0001288,0.0001288,0.0001288
24,238.701,1.10583,0.74613,0.96987,0.95266,0.91449,0.96482,0.68902,1.02625,0.68516,0.93059,8.92e-05,8.92e-05,8.92e-05
25,248.121,1.10777,0.74111,0.96174,0.95243,0.91525,0.96516,0.68856,1.02653,0.6839,0.93039,4.96e-05,4.96e-05,4.96e-05
