epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,62.6112,0.01364,1.8066,1.01815,0.97392,0.65243,0.89248,0.5668,0.01357,1.63509,1.03297,0.06931,0.00031,0.00031
2,111.218,0.0112,0.71106,0.93629,0.9549,0.9248,0.96702,0.68682,0.01087,0.76116,0.93447,0.0376051,0.000605052,0.000605052
3,125.795,0.01024,0.60901,0.91444,0.98357,0.94041,0.98114,0.73271,0.00965,0.64172,0.89315,0.00587476,0.00087476,0.00087476
4,145.109,0.00974,0.55745,0.89662,0.98716,0.94675,0.98696,0.75795,0.00907,0.60934,0.88057,0.0008812,0.0008812,0.0008812
5,172.403,0.00939,0.53367,0.88952,0.98995,0.96798,0.99112,0.77456,0.00862,0.51272,0.86983,0.0008416,0.0008416,0.0008416
6,194.735,0.00939,0.51605,0.88481,0.99108,0.97237,0.99191,0.75318,0.00905,0.50024,0.87257,0.000802,0.000802,0.000802
7,254.89,0.00908,0.4957,0.88096,0.9917,0.97384,0.99269,0.78392,0.00833,0.46322,0.85835,0.0007624,0.0007624,0.0007624
8,292.818,0.00901,0.48718,0.87778,0.98979,0.97671,0.99306,0.77796,0.0084,0.45237,0.85883,0.0007228,0.0007228,0.0007228
9,320.266,0.00882,0.47176,0.8723,0.99351,0.97646,0.99307,0.77826,0.00837,0.43891,0.85868,0.0006832,0.0006832,0.0006832
10,384.83,0.00886,0.46171,0.87056,0.98936,0.97643,0.99258,0.79153,0.00817,0.44241,0.85062,0.0006436,0.0006436,0.0006436
11,420.558,0.00861,0.45161,0.86656,0.99025,0.98127,0.99362,0.7965,0.00793,0.42525,0.84829,0.000604,0.000604,0.000604
12,476.999,0.00849,0.44031,0.86377,0.98975,0.97783,0.99308,0.77492,0.00859,0.43039,0.85401,0.0005644,0.0005644,0.0005644
13,497.763,0.00863,0.43825,0.86612,0.99361,0.97931,0.99376,0.80404,0.0079,0.4052,0.84796,0.0005248,0.0005248,0.0005248
14,512.105,0.00827,0.42296,0.85992,0.99218,0.98103,0.99383,0.79287,0.00815,0.40265,0.85363,0.0004852,0.0004852,0.0004852
15,550.777,0.0083,0.42299,0.85635,0.99383,0.98085,0.9939,0.80708,0.00778,0.39593,0.84303,0.0004456,0.0004456,0.0004456
16,630.581,0.00813,0.41154,0.85435,0.99416,0.98051,0.99375,0.80523,0.00778,0.39431,0.84201,0.000406,0.000406,0.000406
17,676.031,0.00817,0.41059,0.85388,0.9923,0.98446,0.99399,0.81099,0.00772,0.38596,0.84177,0.0003664,0.0003664,0.0003664
18,745.103,0.0081,0.40681,0.85285,0.99405,0.98218,0.99396,0.81287,0.00764,0.38072,0.84041,0.0003268,0.0003268,0.0003268
19,783.138,0.00789,0.39719,0.8513,0.99339,0.98211,0.99387,0.81571,0.00756,0.37613,0.83945,0.0002872,0.0002872,0.0002872
20,829.672,0.00806,0.40178,0.85281,0.99343,0.98404,0.99386,0.80739,0.00768,0.38388,0.83944,0.0002476,0.0002476,0.0002476
21,843.519,0.008,0.39395,0.85093,0.99413,0.98362,0.99399,0.81777,0.0076,0.36965,0.83861,0.000208,0.000208,0.000208
22,890.97,0.00787,0.38736,0.8488,0.99306,0.98337,0.99387,0.81965,0.0075,0.36845,0.8367,0.0001684,0.0001684,0.0001684
23,956.209,0.00788,0.38705,0.84617,0.99278,0.98379,0.99399,0.82539,0.00735,0.36186,0.83427,0.0001288,0.0001288,0.0001288
24,1029.31,0.00777,0.384,0.84435,0.99431,0.98352,0.99395,0.826,0.00732,0.36117,0.83281,8.92e-05,8.92e-05,8.92e-05
25,1055.83,0.00763,0.37662,0.84515,0.99431,0.98351,0.99396,0.82649,0.00732,0.35878,0.83359,4.96e-05,4.96e-05,4.96e-05
