epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,13.2777,1.51055,1.95337,1.03615,0.9673,0.84151,0.95069,0.61006,1.2237,inf,0.95612,0.06931,0.00031,0.00031
2,23.1275,1.2403,0.86193,0.94199,0.96085,0.92542,0.96995,0.68324,1.076,0.80422,0.90124,0.0376051,0.000605052,0.000605052
3,33.5952,1.15998,0.74801,0.91763,0.97445,0.93538,0.97722,0.71853,0.99962,0.73854,0.88359,0.00587476,0.00087476,0.00087476
4,43.2126,1.10991,0.69818,0.90864,0.97928,0.94515,0.98006,0.73727,0.93711,0.64245,0.86998,0.0008812,0.0008812,0.0008812
5,52.7384,1.08172,0.66108,0.89761,0.9852,0.95296,0.98343,0.74184,0.91587,0.61556,0.86098,0.0008416,0.0008416,0.0008416
6,62.1278,1.04151,0.64098,0.89323,0.9833,0.95683,0.98652,0.73414,0.9366,0.60499,0.86366,0.000802,0.000802,0.000802
7,71.6988,1.04566,0.61758,0.88607,0.98486,0.96111,0.98726,0.75084,0.90515,0.54955,0.85682,0.0007624,0.0007624,0.0007624
8,81.1212,1.02045,0.5988,0.88313,0.9844,0.96433,0.98849,0.75267,0.89802,0.54495,0.8546,0.0007228,0.0007228,0.0007228
9,90.539,1.0004,0.58173,0.87968,0.98831,0.96363,0.99075,0.76295,0.85724,0.51003,0.84591,0.0006832,0.0006832,0.0006832
10,100.163,0.99464,0.57209,0.87651,0.98758,0.96481,0.9907,0.76293,0.86677,0.50803,0.84696,0.0006436,0.0006436,0.0006436
11,109.81,0.99077,0.5637,0.87467,0.98764,0.9666,0.99151,0.76915,0.84308,0.49668,0.84428,0.000604,0.000604,0.000604
12,119.476,0.97462,0.55189,0.87136,0.98732,0.96976,0.99182,0.77,0.8308,0.48539,0.83985,0.0005644,0.0005644,0.0005644
13,128.802,0.95417,0.53789,0.86931,0.98702,0.97049,0.99162,0.77245,0.84024,0.48034,0.842,0.0005248,0.0005248,0.0005248
14,138.507,0.95328,0.53468,0.8678,0.98744,0.97037,0.99197,0.77104,0.83186,0.47983,0.83983,0.0004852,0.0004852,0.0004852
15,147.964,0.94596,0.5297,0.86566,0.98812,0.97099,0.99233,0.77768,0.81612,0.4654,0.83729,0.0004456,0.0004456,0.0004456
16,161.629,0.8897,0.55645,0.8627,0.99187,0.96901,0.99272,0.78033,0.80279,0.4854,0.83241,0.000406,0.000406,0.000406
17,170.239,0.86855,0.51455,0.85564,0.99079,0.968,0.99279,0.78302,0.80194,0.46531,0.83245,0.0003664,0.0003664,0.0003664
18,179.067,0.86966,0.5087,0.85542,0.99243,0.96961,0.99294,0.78192,0.80943,0.46222,0.83218,0.0003268,0.0003268,0.0003268
19,187.935,0.86362,0.49461,0.85324,0.99024,0.97161,0.99294,0.77849,0.80799,0.45422,0.83157,0.0002872,0.0002872,0.0002872
20,196.354,0.86344,0.49545,0.85429,0.99118,0.97209,0.99314,0.78682,0.79279,0.44425,0.83059,0.0002476,0.0002476,0.0002476
21,205.076,0.86347,0.48882,0.85201,0.9917,0.97383,0.99347,0.78847,0.78168,0.43828,0.82883,0.000208,0.000208,0.000208
22,213.411,0.84114,0.47444,0.84974,0.99051,0.97317,0.99327,0.78533,0.79621,0.43638,0.83012,0.0001684,0.0001684,0.0001684
23,221.722,0.84085,0.4729,0.85126,0.9911,0.97238,0.99317,0.78673,0.79203,0.43487,0.82947,0.0001288,0.0001288,0.0001288
24,230.302,0.82616,0.4621,0.84693,0.99111,0.9733,0.99324,0.78715,0.78154,0.43083,0.82868,8.92e-05,8.92e-05,8.92e-05
25,238.818,0.84173,0.46886,0.84825,0.99153,0.97285,0.99334,0.79064,0.77541,0.42674,0.82752,4.96e-05,4.96e-05,4.96e-05
