epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,51.6171,1.55686,2.21682,1.12839,0.85747,0.78893,0.88953,0.5834,1.15807,1.50224,0.97781,0.0675238,0.000328042,0.000328042
2,62.1659,1.30726,1.01314,1.0153,0.93453,0.8909,0.95406,0.66583,1.07755,0.76684,0.94892,0.0344976,0.000635185,0.000635185
3,72.8765,1.22116,0.81382,0.97406,0.96241,0.91829,0.96748,0.70261,1.01469,0.68912,0.92629,0.00144503,0.000915928,0.000915928
4,83.2934,1.1404,0.73865,0.95226,0.9701,0.93207,0.97461,0.72672,0.95408,0.65153,0.90871,0.0008812,0.0008812,0.0008812
5,93.8154,1.11897,0.71096,0.94351,0.97135,0.93801,0.97694,0.73546,0.92779,0.61565,0.89845,0.0008416,0.0008416,0.0008416
6,104.229,1.08605,0.68164,0.93185,0.96841,0.94137,0.97777,0.74039,0.90853,0.59295,0.89151,0.000802,0.000802,0.000802
7,114.7,1.0658,0.66152,0.92325,0.98084,0.94594,0.97986,0.75206,0.8854,0.58284,0.88519,0.0007624,0.0007624,0.0007624
8,125.184,1.05419,0.651,0.92022,0.97612,0.94507,0.97981,0.7462,0.89433,0.57129,0.8831,0.0007228,0.0007228,0.0007228
9,135.726,1.03005,0.63964,0.91591,0.98223,0.94961,0.98124,0.7569,0.87214,0.55739,0.87855,0.0006832,0.0006832,0.0006832
10,146.058,1.02889,0.63069,0.91243,0.98079,0.95208,0.98182,0.75381,0.87599,0.55611,0.87708,0.0006436,0.0006436,0.0006436
11,156.526,1.03453,0.62646,0.91075,0.98406,0.95402,0.98257,0.76109,0.85389,0.54444,0.87365,0.000604,0.000604,0.000604
12,167.168,1.02426,0.6226,0.90811,0.98244,0.95415,0.98352,0.75993,0.85897,0.53789,0.87276,0.0005644,0.0005644,0.0005644
13,177.468,1.00244,0.60921,0.90564,0.9864,0.95565,0.98525,0.76236,0.85032,0.53545,0.87082,0.0005248,0.0005248,0.0005248
14,187.94,0.99728,0.60777,0.90368,0.98444,0.95678,0.98582,0.76218,0.85011,0.53095,0.87025,0.0004852,0.0004852,0.0004852
15,198.467,1.00026,0.60256,0.90042,0.98546,0.95565,0.98616,0.75785,0.8645,0.53267,0.87117,0.0004456,0.0004456,0.0004456
16,210.653,0.94719,0.65445,0.90279,0.98737,0.96212,0.9865,0.76172,0.85657,0.57063,0.86762,0.000406,0.000406,0.000406
17,220.149,0.92856,0.60447,0.89752,0.98366,0.96128,0.98775,0.76781,0.8408,0.54698,0.86375,0.0003664,0.0003664,0.0003664
18,229.775,0.93182,0.60385,0.89235,0.98485,0.96084,0.98806,0.76823,0.84129,0.53453,0.86363,0.0003268,0.0003268,0.0003268
19,239.29,0.91836,0.59021,0.89176,0.9868,0.96052,0.98808,0.77069,0.83753,0.52673,0.86323,0.0002872,0.0002872,0.0002872
20,248.621,0.91751,0.59298,0.89589,0.98603,0.96025,0.98821,0.77015,0.83644,0.52664,0.86302,0.0002476,0.0002476,0.0002476
21,258.082,0.92144,0.58597,0.8906,0.98714,0.96091,0.98866,0.76825,0.83677,0.5217,0.86236,0.000208,0.000208,0.000208
22,267.716,0.90034,0.57328,0.88876,0.98654,0.9612,0.98868,0.771,0.83153,0.51838,0.8613,0.0001684,0.0001684,0.0001684
23,276.953,0.89422,0.57029,0.88873,0.98715,0.96122,0.98898,0.77244,0.82884,0.51581,0.86096,0.0001288,0.0001288,0.0001288
24,286.356,0.90036,0.57057,0.89099,0.98617,0.96187,0.98898,0.77191,0.82953,0.51612,0.86104,8.92e-05,8.92e-05,8.92e-05
25,295.922,0.89883,0.56525,0.88462,0.98716,0.96197,0.98897,0.77366,0.8225,0.51286,0.85974,4.96e-05,4.96e-05,4.96e-05
