epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.8004,1.40365,1.4681,1.00261,0.96762,0.89719,0.96226,0.64229,1.12863,1.25039,0.92954,0.0675238,0.000328042,0.000328042
2,24.4246,1.20336,0.78838,0.93487,0.96465,0.93659,0.97618,0.70178,1.02466,0.67766,0.8957,0.0344976,0.000635185,0.000635185
3,35.2309,1.12057,0.69414,0.90872,0.9764,0.94843,0.98276,0.74547,0.91471,0.59035,0.87121,0.00144503,0.000915928,0.000915928
4,45.8673,1.07025,0.64024,0.89991,0.98651,0.95819,0.98697,0.74582,0.92971,0.57323,0.87169,0.0008812,0.0008812,0.0008812
5,56.5741,1.05138,0.62225,0.89386,0.98835,0.96212,0.9888,0.74292,0.92422,0.55461,0.86579,0.0008416,0.0008416,0.0008416
6,67.2975,1.01596,0.59242,0.88484,0.98482,0.96453,0.98925,0.74736,0.89282,0.52934,0.86148,0.000802,0.000802,0.000802
7,77.9259,1.00167,0.57573,0.87861,0.9901,0.96552,0.99007,0.76156,0.86461,0.50563,0.8535,0.0007624,0.0007624,0.0007624
8,88.4511,0.98477,0.55866,0.87721,0.9893,0.97035,0.99194,0.76311,0.86467,0.49016,0.85335,0.0007228,0.0007228,0.0007228
9,98.8646,0.96269,0.54485,0.87323,0.98933,0.97341,0.992,0.77427,0.82547,0.47201,0.84328,0.0006832,0.0006832,0.0006832
10,109.524,0.955,0.53193,0.8705,0.99016,0.97242,0.99222,0.7806,0.80614,0.45585,0.84015,0.0006436,0.0006436,0.0006436
11,120.11,0.95091,0.5224,0.86828,0.98731,0.97361,0.99265,0.7613,0.87724,0.46963,0.85146,0.000604,0.000604,0.000604
12,130.673,0.93802,0.51746,0.86552,0.98978,0.97565,0.99304,0.78235,0.81073,0.44271,0.83912,0.0005644,0.0005644,0.0005644
13,141.168,0.91702,0.50385,0.86327,0.99029,0.97421,0.9927,0.78556,0.8016,0.43979,0.83764,0.0005248,0.0005248,0.0005248
14,151.69,0.91286,0.49877,0.86191,0.99145,0.97631,0.99327,0.79032,0.782,0.43238,0.83465,0.0004852,0.0004852,0.0004852
15,162.336,0.90833,0.49502,0.85862,0.99098,0.97556,0.99337,0.77854,0.82657,0.43674,0.8408,0.0004456,0.0004456,0.0004456
16,174.897,0.84996,0.49312,0.85434,0.99104,0.9759,0.99295,0.78742,0.78984,0.44667,0.83345,0.000406,0.000406,0.000406
17,184.63,0.83556,0.46772,0.85116,0.99205,0.97521,0.99328,0.79351,0.77212,0.42483,0.83058,0.0003664,0.0003664,0.0003664
18,194.245,0.83823,0.46432,0.84879,0.99075,0.97749,0.99353,0.79477,0.77095,0.41899,0.82984,0.0003268,0.0003268,0.0003268
19,203.881,0.82887,0.45309,0.84836,0.99047,0.97732,0.99346,0.79404,0.78266,0.41542,0.83205,0.0002872,0.0002872,0.0002872
20,213.267,0.82624,0.45197,0.84929,0.99213,0.97741,0.9936,0.79549,0.77109,0.40705,0.8295,0.0002476,0.0002476,0.0002476
21,222.629,0.81552,0.44214,0.84439,0.99132,0.97855,0.99375,0.80039,0.75572,0.39762,0.82769,0.000208,0.000208,0.000208
22,232.084,0.796,0.43011,0.84258,0.99276,0.97849,0.99373,0.80059,0.75821,0.39564,0.8268,0.0001684,0.0001684,0.0001684
23,241.639,0.79005,0.42695,0.84274,0.99269,0.97858,0.99377,0.80288,0.74962,0.39294,0.82545,0.0001288,0.0001288,0.0001288
24,250.899,0.79279,0.42655,0.84356,0.99396,0.97757,0.99377,0.80386,0.74369,0.38782,0.82447,8.92e-05,8.92e-05,8.92e-05
25,260.437,0.7885,0.42038,0.83902,0.99247,0.97858,0.99382,0.8051,0.74217,0.3852,0.82428,4.96e-05,4.96e-05,4.96e-05
