epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.5887,1.64024,2.43809,1.16492,0.16867,0.84999,0.45341,0.25954,1.27034,1.83271,1.026,0.0672286,3.28042e-05,3.28042e-05
2,23.3873,1.45803,1.7754,1.08846,0.73909,0.64455,0.75621,0.47187,1.21284,1.57757,1.01281,0.033926,6.35185e-05,6.35185e-05
3,34.0068,1.4064,1.45889,1.05575,0.82195,0.81657,0.88368,0.58553,1.16118,1.15194,0.99058,0.000620693,9.15928e-05,9.15928e-05
4,45.1384,1.32968,1.17446,1.03098,0.86875,0.84559,0.92002,0.62629,1.11283,1.05053,0.96935,8.812e-05,8.812e-05,8.812e-05
5,55.6659,1.2945,1.07839,1.01426,0.91899,0.86881,0.94467,0.65365,1.08854,0.93978,0.95774,8.416e-05,8.416e-05,8.416e-05
6,66.2355,1.25792,1.01563,0.99813,0.94371,0.88686,0.95633,0.66811,1.06735,0.8741,0.9502,8.02e-05,8.02e-05,8.02e-05
7,76.8114,1.23165,0.97866,0.98612,0.94854,0.90139,0.96087,0.68172,1.04302,0.84701,0.94146,7.624e-05,7.624e-05,7.624e-05
8,87.2886,1.21314,0.95123,0.97965,0.95192,0.90719,0.9632,0.69019,1.02596,0.82671,0.93467,7.228e-05,7.228e-05,7.228e-05
9,97.6818,1.18946,0.932,0.97513,0.95813,0.90909,0.96522,0.69473,1.01922,0.80858,0.93159,6.832e-05,6.832e-05,6.832e-05
10,108.232,1.18678,0.91194,0.97078,0.95922,0.91266,0.96707,0.70271,0.99876,0.79434,0.92511,6.436e-05,6.436e-05,6.436e-05
11,118.761,1.1841,0.90267,0.96791,0.96023,0.91449,0.96787,0.7063,0.99411,0.78363,0.92345,6.04e-05,6.04e-05,6.04e-05
12,129.421,1.17738,0.88811,0.96491,0.96164,0.9176,0.96908,0.70956,0.98621,0.77245,0.92118,5.644e-05,5.644e-05,5.644e-05
13,139.826,1.15294,0.87396,0.9618,0.96186,0.91979,0.97014,0.71336,0.97768,0.76541,0.91756,5.248e-05,5.248e-05,5.248e-05
14,150.477,1.14734,0.86985,0.95917,0.96309,0.92122,0.97095,0.71522,0.97525,0.75925,0.91705,4.852e-05,4.852e-05,4.852e-05
15,161.122,1.1498,0.85984,0.95526,0.96314,0.92348,0.97103,0.71562,0.97479,0.75284,0.9159,4.456e-05,4.456e-05,4.456e-05
16,173.369,1.08868,1.0324,0.96083,0.96798,0.92917,0.97164,0.707,0.99415,0.79506,0.91611,4.06e-05,4.06e-05,4.06e-05
17,183.061,1.07871,0.97576,0.9571,0.96838,0.93281,0.97258,0.70946,0.99427,0.78358,0.91471,3.664e-05,3.664e-05,3.664e-05
18,192.561,1.08463,0.98186,0.9496,0.96961,0.93482,0.9731,0.71172,0.98907,0.76965,0.91364,3.268e-05,3.268e-05,3.268e-05
19,202.268,1.07858,0.96227,0.95027,0.96891,0.93438,0.97312,0.71433,0.98397,0.7681,0.91144,2.872e-05,2.872e-05,2.872e-05
20,211.739,1.07423,0.96985,0.95466,0.96894,0.93365,0.97383,0.71512,0.98328,0.76086,0.91091,2.476e-05,2.476e-05,2.476e-05
21,221.261,1.08164,0.95606,0.94809,0.96803,0.93289,0.97357,0.71554,0.97803,0.75755,0.90943,2.08e-05,2.08e-05,2.08e-05
22,231.161,1.05537,0.93353,0.94633,0.96824,0.93217,0.97378,0.71819,0.97382,0.75359,0.90881,1.684e-05,1.684e-05,1.684e-05
23,240.619,1.05013,0.92636,0.94583,0.96837,0.93155,0.97369,0.71804,0.9733,0.75116,0.90832,1.288e-05,1.288e-05,1.288e-05
24,249.958,1.05628,0.92917,0.9483,0.9684,0.93171,0.97392,0.71923,0.97107,0.75008,0.90773,8.92e-06,8.92e-06,8.92e-06
25,259.56,1.05908,0.91953,0.94164,0.96722,0.93193,0.974,0.71901,0.97109,0.74928,0.90782,4.96e-06,4.96e-06,4.96e-06
